num_nodes,algorithm,generation,mean_hv,std_hv
100,NSGA_III,123,0.45648175490935833,0.05969292010257466
100,NSGA_III,124,0.45647062407521205,0.059848389723134734
100,NSGA_III,125,0.4564359191643128,0.05986208553460327
100,NSGA_III,126,0.45667982309503385,0.059970203265400125
100,NSGA_III,127,0.4567544923433082,0.05989192229357344
100,NSGA_III,128,0.45706166902504247,0.06042707318782258
100,NSGA_III,129,0.45711056856021304,0.06033972909258679
100,NSGA_III,130,0.4571869721604297,0.06050053528160586
100,NSGA_III,131,0.45707005729714545,0.06067265460646913
100,NSGA_III,132,0.4569458215038177,0.06042905924644752
100,NSGA_III,133,0.4569650573393667,0.06035667078092693
100,NSGA_III,134,0.4565685083855447,0.06018550892095875
100,NSGA_III,135,0.4565754826577172,0.060202165851417175
100,NSGA_III,136,0.45639307758951814,0.06014326435154465
100,NSGA_III,137,0.4565354694767095,0.06008958667457461
100,NSGA_III,138,0.4567479399266477,0.06016715556781159
100,NSGA_III,139,0.4566338884147986,0.060189832562568206
100,NSGA_III,140,0.4567019666830825,0.06015108902208636
100,NSGA_III,141,0.45660350733978633,0.059996131089492775
100,NSGA_III,142,0.45659046940749626,0.05999404591763351
100,NSGA_III,143,0.45673587880171096,0.05995196002788229
100,NSGA_III,144,0.4567889237668735,0.0600215218920336
100,NSGA_III,145,0.45680890164966814,0.05996064469706346
100,NSGA_III,146,0.4569575242045799,0.05990781663865339
100,NSGA_III,147,0.4570135670370471,0.05983388766047668
100,NSGA_III,148,0.45704469049001895,0.05974523947291716
100,NSGA_III,149,0.4570099924027854,0.05961669593354442
100,NSGA_III,150,0.45687755452788714,0.059493312327020084
100,NSGA_III,151,0.45719729094576894,0.05949150337907535
100,NSGA_III,152,0.4572800907606195,0.05928015016738628
100,NSGA_III,153,0.45732252515121546,0.059330623930112285
100,NSGA_III,154,0.457226907005084,0.059575764683901376
100,NSGA_III,155,0.45731978914177124,0.05958341669574477
100,NSGA_III,156,0.4574931251258345,0.05973099485718854
100,NSGA_III,157,0.45744796623676043,0.05952099399713752
100,NSGA_III,158,0.4574743489690645,0.059566642519033056
100,NSGA_III,159,0.45743358601501544,0.059533475171187414
100,NSGA_III,160,0.4573058735694791,0.05953560620309695
100,NSGA_III,161,0.45730511961529424,0.05953668651439466
100,NSGA_III,162,0.4573477988640346,0.0594763897241575
100,NSGA_III,163,0.4576069847515864,0.05980544937708446
100,NSGA_III,164,0.45777625394589777,0.05985882502985376
100,NSGA_III,165,0.45774543855514654,0.05975776198757689
100,NSGA_III,166,0.45776676772749786,0.05979581828787052
100,NSGA_III,167,0.4576663045089195,0.05938282958868022
100,NSGA_III,168,0.45779154284540635,0.05947412055519016
100,NSGA_III,169,0.4577136245826626,0.05917717187084288
100,NSGA_III,170,0.45776054649049214,0.059285246847351473
100,NSGA_III,171,0.45785288911447064,0.059065558223079816
100,NSGA_III,172,0.45793382794202253,0.058970342894484565
100,NSGA_III,173,0.45823353527692673,0.05930686892905995
100,NSGA_III,174,0.4584384612270335,0.05929581201906357
100,NSGA_III,175,0.45865643559795527,0.059287932566538776
100,NSGA_III,176,0.45849349653357574,0.059514197470074255
100,NSGA_III,177,0.4585977332325537,0.05950200547617253
100,NSGA_III,178,0.45820419474128526,0.059992714203982105
100,NSGA_III,179,0.4584416830548177,0.060325582593164236
100,NSGA_III,180,0.45843991423176245,0.06037109866016302
100,NSGA_III,181,0.45855111987515745,0.06025992196915313
100,NSGA_III,182,0.45852063866373105,0.06032049317829672
100,NSGA_III,183,0.45856564052027793,0.06023056161245794
100,NSGA_III,184,0.45871756912807105,0.06033745650149923
100,NSGA_III,185,0.4589208376721429,0.060549110160466546
100,NSGA_III,186,0.45893654963426217,0.0604580956817417
100,NSGA_III,187,0.4589162058638668,0.060454569875992153
100,NSGA_III,188,0.4588411600226155,0.06045266401846832
100,NSGA_III,189,0.4589055087428413,0.06043632171594943
100,NSGA_III,190,0.459074089271308,0.06049619060044269
100,NSGA_III,191,0.45919140702266825,0.06062808030089755
100,NSGA_III,192,0.45933105290013115,0.0605591804747873
100,NSGA_III,193,0.45955375709593166,0.060492717522204864
100,NSGA_III,194,0.45939746136114656,0.0606769751089087
100,NSGA_III,195,0.4593405251268452,0.06069233631552239
100,NSGA_III,196,0.45946069480922025,0.06066345225958674
100,NSGA_III,197,0.4595705624376397,0.06045874962804892
100,NSGA_III,198,0.45965804610904865,0.06060822857479555
100,NSGA_III,199,0.4593077483334004,0.060840489046023453
100,NSGA_III,200,0.4593709098361638,0.06073443307402311
100,NSGA_II,0,0.18733276951497885,0.055421848727008574
100,NSGA_II,1,0.19820568589375914,0.05615123937694269
100,NSGA_II,2,0.21164705036025577,0.057647708357296275
100,NSGA_II,3,0.22190362735876581,0.05788348777381819
100,NSGA_II,4,0.23053504559377772,0.05704757360666579
100,NSGA_II,5,0.23903250453919006,0.056823390412779604
100,NSGA_II,6,0.24720526355926806,0.05641307315954836
100,NSGA_II,7,0.25584854034626947,0.05867731644766782
100,NSGA_II,8,0.26231869127201,0.05871621453572272
100,NSGA_II,9,0.26892197040349886,0.0580988968560768
100,NSGA_II,10,0.276178257636822,0.05819013595887581
100,NSGA_II,11,0.2830674775470399,0.05670253850317587
100,NSGA_II,12,0.28877647005959667,0.05707780235319858
100,NSGA_II,13,0.29396776083392295,0.05694864450779606
100,NSGA_II,14,0.29911056407927034,0.05667393415115362
100,NSGA_II,15,0.3052472003303822,0.05649620982817598
100,NSGA_II,16,0.311527948425448,0.055324305623982516
100,NSGA_II,17,0.3167176240824244,0.055299954931949016
100,NSGA_II,18,0.32154358299027,0.055877926743767306
100,NSGA_II,19,0.32627204393800135,0.05487312169138095
100,NSGA_II,20,0.33144102238231954,0.054614031878939595
100,NSGA_II,21,0.3359252329745487,0.05536406246947196
100,NSGA_II,22,0.34154402057026656,0.05417206161729348
100,NSGA_II,23,0.34676291378983726,0.05478602737504004
100,NSGA_II,24,0.350114266660438,0.05446847562469711
100,NSGA_II,25,0.35529766504784893,0.0550386556824564
100,NSGA_II,26,0.35887135928287484,0.05527744790368466
100,NSGA_II,27,0.363367546105737,0.055497493196017496
100,NSGA_II,28,0.3680088164541608,0.055190610213189384
100,NSGA_II,29,0.3723664159307439,0.05520341368318142
100,NSGA_II,30,0.37600186428397026,0.05529300030262111
100,NSGA_II,31,0.3791027317727599,0.05617351870712498
100,NSGA_II,32,0.3825922798663578,0.05547560538358209
100,NSGA_II,33,0.38656773125376287,0.05482979276726657
100,NSGA_II,34,0.39199636107156066,0.05533208737392226
100,NSGA_II,35,0.3953398677301453,0.055892107243625574
100,NSGA_II,36,0.39826203592785225,0.05613571248607865
100,NSGA_II,37,0.40151970394091924,0.056271956334642194
100,NSGA_II,38,0.4052472678584356,0.05644150721527224
100,NSGA_II,39,0.40915683588892865,0.05717839199105065
100,NSGA_II,40,0.41134802569906037,0.057928988323007316
100,NSGA_II,41,0.41436738208353396,0.05765397132469659
100,NSGA_II,42,0.4175979423868237,0.057310736192640224
100,NSGA_II,43,0.4191918354992362,0.057437631820540624
100,NSGA_II,44,0.422323013149704,0.05783841221940612
100,NSGA_II,45,0.4251904432635582,0.05816236665027056
100,NSGA_II,46,0.42754150409199276,0.05788803881207225
100,NSGA_II,47,0.42961092624760433,0.05801627414594593
100,NSGA_II,48,0.4318881065388326,0.05733502588129004
100,NSGA_II,49,0.4336546655950284,0.05753167765621091
100,NSGA_II,50,0.4358330513409238,0.05795193153412929
100,NSGA_II,51,0.43804426581731326,0.056935558897372784
100,NSGA_II,52,0.4397792906728576,0.05718207254810517
100,NSGA_II,53,0.44194676067415917,0.056599076510649646
100,NSGA_II,54,0.4441218737953642,0.05660804113956418
100,NSGA_II,55,0.44519056266941265,0.05662964434054611
100,NSGA_II,56,0.4470120612335406,0.05723624212873064
100,NSGA_II,57,0.4490199050370288,0.057632842250500665
100,NSGA_II,58,0.45079120175725423,0.05686748288046012
100,NSGA_II,59,0.45189954583533454,0.05671641524850732
100,NSGA_II,60,0.45326886818582945,0.056848955484265024
100,NSGA_II,61,0.4550105041218155,0.056590156109155534
100,NSGA_II,62,0.4559957740947338,0.05647838239223485
100,NSGA_II,63,0.45718284077681587,0.056640850274991494
100,NSGA_II,64,0.458617059869191,0.056532185563353717
100,NSGA_II,65,0.4595156152937662,0.056396244409006244
100,NSGA_II,66,0.46036214985279844,0.0563935004827013
100,NSGA_II,67,0.4615426463896142,0.056022175261678485
100,NSGA_II,68,0.4624750177438222,0.05593159269893641
100,NSGA_II,69,0.4630010129049456,0.05578690000440014
100,NSGA_II,70,0.4642722026965431,0.0553072008121313
100,NSGA_II,71,0.4650238157620655,0.0551386306914026
100,NSGA_II,72,0.4657062259239274,0.05481549474310686
100,NSGA_II,73,0.46659023979388514,0.054752994118839445
100,NSGA_II,74,0.4673716715691343,0.05471619295955058
100,NSGA_II,75,0.4679854216171449,0.05468758110490777
100,NSGA_II,76,0.4685297019345049,0.05492087725874195
100,NSGA_II,77,0.46914684376793214,0.055156665877579135
100,NSGA_II,78,0.469560679797332,0.05499266798292769
100,NSGA_II,79,0.46998158764832937,0.055131644540263654
100,NSGA_II,80,0.47066353764530855,0.05500068512481354
100,NSGA_II,81,0.4717765747433081,0.055044428916171555
100,NSGA_II,82,0.4722919167634705,0.055091303998446035
100,NSGA_II,83,0.47274693873223617,0.05518764389111906
100,NSGA_II,84,0.47328317616689913,0.05510857698977391
100,NSGA_II,85,0.4736981486450865,0.05512436103095477
100,NSGA_II,86,0.4742241222607671,0.054841072032737546
100,NSGA_II,87,0.47470364359913264,0.055170157742254824
100,NSGA_II,88,0.47491344483725284,0.05527731115546069
100,NSGA_II,89,0.4751403719824914,0.05538758443687019
100,NSGA_II,90,0.4756681781086461,0.055483112271391986
100,NSGA_II,91,0.47572435228623444,0.055484855236673604
100,NSGA_II,92,0.47615978422816835,0.055302651161039613
100,NSGA_II,93,0.4762785980847857,0.05538708267249403
100,NSGA_II,94,0.4766955208261031,0.05538559915886863
100,NSGA_II,95,0.4771545709024999,0.05530749606076344
100,NSGA_II,96,0.4774096849890998,0.05533985252174319
100,NSGA_II,97,0.47758399716919975,0.05541883307479723
100,NSGA_II,98,0.4777247443787466,0.05532869178999895
100,NSGA_II,99,0.47806924654938077,0.055559605750038245
100,NSGA_II,100,0.47813630957075354,0.05554758098078436
100,NSGA_II,101,0.47832096249976425,0.05548765907624236
100,NSGA_II,102,0.47849664454879026,0.05543660292156118
100,NSGA_II,103,0.47862017668234214,0.05546040229888304
100,NSGA_II,104,0.47885142878564696,0.05564970034005317
100,NSGA_II,105,0.4789858706844769,0.055607926796114315
100,NSGA_II,106,0.47913428197236446,0.05556313800850898
100,NSGA_II,107,0.47958623370923437,0.05563642062776509
100,NSGA_II,108,0.4796989139637692,0.055718680560873965
100,NSGA_II,109,0.47975933352532546,0.05572322475737211
100,NSGA_II,110,0.4799919636242933,0.05564280470000869
100,NSGA_II,111,0.4801222892121048,0.05578477877871086
100,NSGA_II,112,0.4803141636172379,0.055924714314633805
100,NSGA_II,113,0.48049184495065916,0.055818138949436796
100,NSGA_II,114,0.4806694787497399,0.05568908603359418
100,NSGA_II,115,0.48095392015717764,0.05542545784741832
100,NSGA_II,116,0.4809860825276191,0.05542577204741108
100,NSGA_II,117,0.4810443268746694,0.055446993561431276
100,NSGA_II,118,0.48107473694330766,0.05541937480652324
100,NSGA_II,119,0.48117979437819974,0.05531887017033528
100,NSGA_II,120,0.48141053816422225,0.055455302685208284
100,NSGA_II,121,0.48144552742386665,0.05541235494822642
100,NSGA_II,122,0.4815587115617689,0.05540843686137128
100,NSGA_II,123,0.4816723602304922,0.05538371527127257
100,NSGA_II,124,0.48190969469696643,0.055407461634684116
100,NSGA_II,125,0.4820295343400545,0.055485087733128
100,NSGA_II,126,0.48205272719667264,0.055492921029862106
100,NSGA_II,127,0.48206041571795083,0.05548976072560532
100,NSGA_II,128,0.48220606904764324,0.05541373053495202
100,NSGA_II,129,0.48226923046954584,0.05538112771053307
100,NSGA_II,130,0.48262692691552755,0.05500405397532261
100,NSGA_II,131,0.4826711268124702,0.05500231744537619
100,NSGA_II,132,0.48274900209105825,0.054988502502440015
100,NSGA_II,133,0.4828354713114957,0.05496653877856388
100,NSGA_II,134,0.48296095779065784,0.0549767823993211
100,NSGA_II,135,0.4831425963568198,0.05504010868326664
100,NSGA_II,136,0.48317963555199406,0.055047170194122245
100,NSGA_II,137,0.4831857811465942,0.055049390953477974
100,NSGA_II,138,0.48321719801288066,0.055045578055732125
100,NSGA_II,139,0.4832895022993225,0.055105810753280554
100,NSGA_II,140,0.48347801426609677,0.05531429569814896
100,NSGA_II,141,0.4834920877876148,0.05532090877817641
100,NSGA_II,142,0.4835238808426118,0.05530316118991212
100,NSGA_II,143,0.4836198961378979,0.05541597968515487
100,NSGA_II,144,0.4837495713553232,0.05541569192451394
100,NSGA_II,145,0.483777953882333,0.05540887574270733
100,NSGA_II,146,0.4838492805862999,0.055352903030528616
100,NSGA_II,147,0.4840660929751609,0.05538827393390733
100,NSGA_II,148,0.4841008615904591,0.05542680510108688
100,NSGA_II,149,0.4841567474602296,0.055396499397640186
100,NSGA_II,150,0.4843612332941538,0.05521557262528582
100,NSGA_II,151,0.4843673660279444,0.055213196532875576
100,NSGA_II,152,0.48459341016382196,0.05503238483132128
100,NSGA_II,153,0.48468200458488453,0.05497781248536149
100,NSGA_II,154,0.4847696306879595,0.05502949398630065
100,NSGA_II,155,0.48489632073185196,0.05510320719226161
100,NSGA_II,156,0.4850186850601011,0.055077991179062105
100,NSGA_II,157,0.48507967636861415,0.05505965895399803
100,NSGA_II,158,0.4851673021345464,0.05502862160505462
100,NSGA_II,159,0.4852838378463988,0.05497215858390592
100,NSGA_II,160,0.48545257199390407,0.055133258649745255
100,NSGA_II,161,0.48549706022358136,0.055134000823015936
100,NSGA_II,162,0.48554242031692746,0.05510590510155771
100,NSGA_II,163,0.4857743139822784,0.054856466832477746
100,NSGA_II,164,0.4858047507210461,0.054844270038452776
100,NSGA_II,165,0.48597460211468396,0.05475518854828584
100,NSGA_II,166,0.4861693179995113,0.05466964360663212
100,NSGA_II,167,0.4863072210675411,0.05485641095237103
100,NSGA_II,168,0.48640720286905775,0.05496109936911357
100,NSGA_II,169,0.4864196911434222,0.05494713153116507
100,NSGA_II,170,0.4865045683571077,0.054926546565687975
100,NSGA_II,171,0.48663519942362304,0.054829972198596644
100,NSGA_II,172,0.48664207260832815,0.054828774358120815
100,NSGA_II,173,0.48667116767487995,0.05484151660335942
100,NSGA_II,174,0.48669714180212764,0.054819015966558034
100,NSGA_II,175,0.4867044546176514,0.05482543130160927
100,NSGA_II,176,0.4868553609188551,0.05488471881489748
100,NSGA_II,177,0.4869056154549632,0.05488118377938049
100,NSGA_II,178,0.48708066762448127,0.05498155288695036
100,NSGA_II,179,0.4871951703738652,0.05490657383636227
100,NSGA_II,180,0.48729923747940423,0.05504713822974515
100,NSGA_II,181,0.4873032947496182,0.055045616750130824
100,NSGA_II,182,0.48738882399279954,0.055037495101818115
100,NSGA_II,183,0.48771348312321855,0.054979709353250236
100,NSGA_II,184,0.48776160888921144,0.0549370452916729
100,NSGA_II,185,0.48799254925735425,0.05471509724549396
100,NSGA_II,186,0.48804513985355297,0.054683649424246326
100,NSGA_II,187,0.48831865599781643,0.05462621887540619
100,NSGA_II,188,0.48836713253471975,0.05468372735487423
100,NSGA_II,189,0.48838799085694207,0.05468588423122925
100,NSGA_II,190,0.4883974564607445,0.05467877173988012
100,NSGA_II,191,0.48841950607207746,0.0546743776323376
100,NSGA_II,192,0.48855823042825275,0.05478318896986101
100,NSGA_II,193,0.4885722352407163,0.05478758729631705
100,NSGA_II,194,0.48865313237354446,0.054894756011948
100,NSGA_II,195,0.4887213650592619,0.05487827078568002
100,NSGA_II,196,0.48873701808339776,0.054875279824980916
100,NSGA_II,197,0.48885068981379015,0.054630922294368424
100,NSGA_II,198,0.48915963185863137,0.05457633585477184
100,NSGA_II,199,0.48919193886331197,0.054557484266010446
100,NSGA_II,200,0.4892140849212513,0.054563166756718115
100,MOEAD,0,0.18732240980527992,0.055588541830993196
100,MOEAD,1,0.1942431556566507,0.05689457875726285
100,MOEAD,2,0.20531730427121672,0.059248450881780615
100,MOEAD,3,0.21986007958837353,0.06011891913931216
100,MOEAD,4,0.2337511082621247,0.060549111200418906
100,MOEAD,5,0.24418163864921263,0.05920314935915386
100,MOEAD,6,0.25137812720500124,0.05771823165938185
100,MOEAD,7,0.257174278049676,0.05655744452181009
100,MOEAD,8,0.26291175553572993,0.05695400683248389
100,MOEAD,9,0.2673516618542753,0.057587302544764206
100,MOEAD,10,0.27291294447145464,0.05707397579200019
100,MOEAD,11,0.2762464180640124,0.056715224252172805
100,MOEAD,12,0.27938494843020123,0.05704722232702667
100,MOEAD,13,0.28321197272060245,0.05583119680457928
100,MOEAD,14,0.28561558210158905,0.056496945320564464
100,MOEAD,15,0.2887581818768536,0.05655256414367164
100,MOEAD,16,0.2906056496005627,0.05633554943662323
100,MOEAD,17,0.29290890721561136,0.056375547990390525
100,MOEAD,18,0.29466215710123395,0.05594821314934396
100,MOEAD,19,0.2960273422822576,0.056516648771901476
100,MOEAD,20,0.29733540407387693,0.056421070605008526
100,MOEAD,21,0.29855636717465056,0.05595440233855315
100,MOEAD,22,0.29924543512248825,0.055754020612911806
100,MOEAD,23,0.30006529084974753,0.05595382839560918
100,MOEAD,24,0.30091506411901225,0.05638371801219937
100,MOEAD,25,0.30161926629058705,0.05635733506046715
100,MOEAD,26,0.3022116101913278,0.05589203317655067
100,MOEAD,27,0.30230048109372215,0.05589565250273357
100,MOEAD,28,0.3027890117862026,0.05559868436344425
100,MOEAD,29,0.3033448569503193,0.055247015006396394
100,MOEAD,30,0.3041877563637188,0.055307533321098876
100,MOEAD,31,0.30509735272198346,0.056074170182826844
100,MOEAD,32,0.30540614786149095,0.055915507170119325
100,MOEAD,33,0.3063236630421095,0.05596905981288139
100,MOEAD,34,0.307154089771803,0.05584435273417769
100,MOEAD,35,0.30772089661616314,0.0556215821570503
100,MOEAD,36,0.3085809782215358,0.0554865285614031
100,MOEAD,37,0.30889200723384375,0.05537587671511043
100,MOEAD,38,0.30897458382164456,0.055373043276262315
100,MOEAD,39,0.3092283061155062,0.055119881509898695
100,MOEAD,40,0.3100047813746656,0.05532002149370956
100,MOEAD,41,0.3102067386244283,0.055336201401688885
100,MOEAD,42,0.31045427377521434,0.055209974371211556
100,MOEAD,43,0.31085293178487655,0.05552865767200454
100,MOEAD,44,0.31107360988620686,0.05550299889872841
100,MOEAD,45,0.3115558774491032,0.05548211694369065
100,MOEAD,46,0.31193262759793444,0.055173247403033164
100,MOEAD,47,0.31199622967368,0.05515094866977112
100,MOEAD,48,0.31247865584293977,0.055119426363892096
100,MOEAD,49,0.31269164094517005,0.05499698697626774
100,MOEAD,50,0.3133222434499212,0.05504303354568795
100,MOEAD,51,0.3135538120237413,0.055144922704434565
100,MOEAD,52,0.31389163912716145,0.05509196912864624
100,MOEAD,53,0.3144484110054668,0.05522267398058664
100,MOEAD,54,0.3148509809954947,0.05551796941665497
100,MOEAD,55,0.3152297949992037,0.05548037028810954
100,MOEAD,56,0.31609685986766695,0.055083476850976705
100,MOEAD,57,0.31641522784182563,0.05528664198871795
100,MOEAD,58,0.3167014245852168,0.0553740223427501
100,MOEAD,59,0.316999537889361,0.05549789354060822
100,MOEAD,60,0.3173761345820555,0.055566047850817264
100,MOEAD,61,0.3176221626194025,0.05559125184707601
100,MOEAD,62,0.3177161834210398,0.055571840955453394
100,MOEAD,63,0.3178000753893281,0.05555474518614024
100,MOEAD,64,0.31791602790458934,0.05546057384820535
100,MOEAD,65,0.31804319927980246,0.055585327227861754
100,MOEAD,66,0.3180886065534532,0.05557307922829859
100,MOEAD,67,0.31842101105098036,0.055510956246487934
100,MOEAD,68,0.3187227511722512,0.055502237202459115
100,MOEAD,69,0.31905020986099153,0.055342044491986035
100,MOEAD,70,0.31922467697164675,0.05510776334222203
100,MOEAD,71,0.31954573694966665,0.05491460400860295
100,MOEAD,72,0.31972114037062455,0.054701832174670284
100,MOEAD,73,0.31984651518419294,0.05479613309810287
100,MOEAD,74,0.31992240824120066,0.05473760685364425
100,MOEAD,75,0.3200708507381227,0.05465210327233328
100,MOEAD,76,0.32056741694353713,0.05477413965830279
100,MOEAD,77,0.320591189633703,0.05478786826029599
100,MOEAD,78,0.3208994748426781,0.05505003597690923
100,MOEAD,79,0.3211750634768321,0.05498576720245648
100,MOEAD,80,0.32190281756562217,0.054663338305376806
100,MOEAD,81,0.3222289616883474,0.054592131794139305
